,postId,Score,userId,ViewCount,CommentCount,Reputation,Views,UpVotes,DownVotes,outlier_col
17281,6310,29,2116,0,6,18088,3899,3274,43,Score
17282,6383,9,2116,0,1,18088,3899,3274,43,Score
17286,6449,7,2116,0,7,18088,3899,3274,43,Score
17291,6512,8,2116,0,2,18088,3899,3274,43,Score
17303,6781,11,2116,0,4,18088,3899,3274,43,Score
17306,6858,7,2116,0,6,18088,3899,3274,43,Score
17310,6953,7,2116,0,5,18088,3899,3274,43,Score
17312,6960,13,2116,0,0,18088,3899,3274,43,Score
17324,7378,16,2116,0,5,18088,3899,3274,43,Score
17332,7530,8,2116,0,0,18088,3899,3274,43,Score
17348,8128,11,2116,0,6,18088,3899,3274,43,Score
17351,8230,65,2116,0,4,18088,3899,3274,43,Score
17357,8760,7,2116,0,0,18088,3899,3274,43,Score
17358,8872,8,2116,0,9,18088,3899,3274,43,Score
17363,9428,9,2116,0,1,18088,3899,3274,43,Score
17366,9534,8,2116,0,4,18088,3899,3274,43,Score
17373,9815,10,2116,0,2,18088,3899,3274,43,Score
17379,10023,8,2116,0,2,18088,3899,3274,43,Score
17384,10455,10,2116,0,0,18088,3899,3274,43,Score
17385,10560,8,2116,0,2,18088,3899,3274,43,Score
17387,10715,21,2116,0,0,18088,3899,3274,43,Score
17391,10845,10,2116,0,14,18088,3899,3274,43,Score
17393,10848,10,2116,0,0,18088,3899,3274,43,Score
17406,11368,14,2116,1470,0,18088,3899,3274,43,Score
17412,11491,8,2116,0,1,18088,3899,3274,43,Score
17420,12506,7,2116,0,4,18088,3899,3274,43,Score
17424,13080,11,2116,0,3,18088,3899,3274,43,Score
17427,13613,9,2116,0,2,18088,3899,3274,43,Score
17428,13700,7,2116,0,0,18088,3899,3274,43,Score
17440,14627,8,2116,0,5,18088,3899,3274,43,Score
17442,14752,13,2116,564,5,18088,3899,3274,43,Score
17451,16460,29,2116,0,1,18088,3899,3274,43,Score
17464,17610,7,2116,0,2,18088,3899,3274,43,Score
17471,19363,7,2116,0,2,18088,3899,3274,43,Score
17473,19747,14,2116,0,1,18088,3899,3274,43,Score
17478,21385,7,2116,0,0,18088,3899,3274,43,Score
17479,23026,7,2116,0,1,18088,3899,3274,43,Score
17485,24562,21,2116,1487,3,18088,3899,3274,43,Score
17488,25819,18,2116,0,0,18088,3899,3274,43,Score
17492,27663,13,2116,0,1,18088,3899,3274,43,Score
17500,34732,9,2116,0,5,18088,3899,3274,43,Score
17510,37729,13,2116,721,5,18088,3899,3274,43,Score
17514,44097,13,2116,0,5,18088,3899,3274,43,Score
17565,77927,8,2116,0,2,18088,3899,3274,43,Score
17571,80621,7,2116,0,5,18088,3899,3274,43,Score
17579,83141,55,2116,0,4,18088,3899,3274,43,Score
17592,5235,12,400,17429,5,213,14,0,0,Score
17596,5259,7,1371,0,2,202,74,15,0,Score
17602,5282,7,2310,0,1,3016,2342,220,2,Score
17605,5457,11,2310,2156,3,3016,2342,220,2,Score
17612,7099,7,2310,0,3,3016,2342,220,2,Score
17621,11009,37,2310,14332,4,3016,2342,220,2,Score
17631,15088,7,2310,0,2,3016,2342,220,2,Score
17635,15675,17,2310,0,1,3016,2342,220,2,Score
17665,32034,11,2310,0,4,3016,2342,220,2,Score
17669,35256,9,2310,402,5,3016,2342,220,2,Score
17678,48072,10,2310,896,6,3016,2342,220,2,Score
17697,89657,35,2310,0,8,3016,2342,220,2,Score
17714,5680,10,2322,21948,8,131,39,48,0,Score
17716,5969,8,2322,1188,7,131,39,48,0,Score
17725,8738,7,1583,438,1,352,55,12,4,Score
17744,5501,7,2073,0,0,756,53,110,0,Score
17746,6423,8,2073,0,0,756,53,110,0,Score
17749,24853,15,2073,965,2,756,53,110,0,Score
17750,28955,12,2073,0,0,756,53,110,0,Score
17753,29665,14,2073,290,0,756,53,110,0,Score
17756,30048,11,2073,114,0,756,53,110,0,Score
17761,5351,8,1445,3386,4,278,33,41,0,Score
17762,10017,8,1445,3366,6,278,33,41,0,Score
17784,5373,14,2020,0,0,565,80,81,0,Score
17788,12775,10,2020,0,4,565,80,81,0,Score
17799,5387,14,82,4277,3,685,49,68,0,Score
17800,5502,10,82,1918,0,685,49,68,0,Score
17804,11091,7,82,217,5,685,49,68,0,Score
17811,12721,7,82,255,9,685,49,68,0,Score
17816,17983,8,82,0,0,685,49,68,0,Score
17824,5515,7,11954,0,0,966,124,33,0,Score
17828,6240,12,11954,0,5,966,124,33,0,Score
17830,6704,12,11954,0,2,966,124,33,0,Score
17832,8131,17,11954,0,1,966,124,33,0,Score
17838,11114,7,11954,0,0,966,124,33,0,Score
17845,13343,10,11954,0,8,966,124,33,0,Score
17847,22688,9,11954,0,0,966,124,33,0,Score
17852,5450,16,2367,6188,6,83,19,0,0,Score
17857,5462,10,2371,6787,2,53,4,0,0,Score
17878,6297,11,2392,0,1,11860,2359,883,7,Score
17887,6361,12,2392,0,12,11860,2359,883,7,Score
17893,6424,11,2392,0,2,11860,2359,883,7,Score
17898,6486,7,2392,0,2,11860,2359,883,7,Score
17900,6506,14,2392,0,10,11860,2359,883,7,Score
17906,6601,29,2392,2897,6,11860,2359,883,7,Score
17910,6674,8,2392,0,0,11860,2359,883,7,Score
17913,6714,12,2392,0,17,11860,2359,883,7,Score
17922,6983,8,2392,0,4,11860,2359,883,7,Score
17931,7644,9,2392,357,4,11860,2359,883,7,Score
17934,7684,10,2392,0,0,11860,2359,883,7,Score
17941,8018,7,2392,0,2,11860,2359,883,7,Score
17942,8108,23,2392,0,9,11860,2359,883,7,Score
17947,8315,8,2392,0,4,11860,2359,883,7,Score
17956,8495,8,2392,0,1,11860,2359,883,7,Score
17957,8619,15,2392,0,3,11860,2359,883,7,Score
17965,8773,7,2392,0,3,11860,2359,883,7,Score
17966,8786,7,2392,0,0,11860,2359,883,7,Score
17967,8823,11,2392,583,4,11860,2359,883,7,Score
17968,8826,9,2392,0,2,11860,2359,883,7,Score
17971,8861,7,2392,0,4,11860,2359,883,7,Score
17973,9010,9,2392,0,11,11860,2359,883,7,Score
17976,9091,8,2392,0,1,11860,2359,883,7,Score
17987,9542,15,2392,2578,4,11860,2359,883,7,Score
17988,9545,7,2392,0,2,11860,2359,883,7,Score
18003,9943,7,2392,0,17,11860,2359,883,7,Score
18015,10589,7,2392,0,1,11860,2359,883,7,Score
18021,10849,9,2392,0,1,11860,2359,883,7,Score
18046,12571,7,2392,0,6,11860,2359,883,7,Score
18053,12995,9,2392,0,3,11860,2359,883,7,Score
18066,14702,25,2392,0,1,11860,2359,883,7,Score
18068,14911,12,2392,0,6,11860,2359,883,7,Score
18071,15195,22,2392,0,2,11860,2359,883,7,Score
18080,18485,13,2392,0,1,11860,2359,883,7,Score
18083,18985,20,2392,0,2,11860,2359,883,7,Score
18091,19953,9,2392,0,1,11860,2359,883,7,Score
18092,20044,10,2392,0,2,11860,2359,883,7,Score
18093,20393,14,2392,0,3,11860,2359,883,7,Score
18107,23070,7,2392,0,5,11860,2359,883,7,Score
18127,31563,8,2392,0,1,11860,2359,883,7,Score
18158,63861,9,2392,0,5,11860,2359,883,7,Score
18195,5534,7,2399,420,1,68,8,0,0,Score
18206,5591,27,2407,2531,5,348,28,2,0,Score
18207,6379,9,2407,489,1,348,28,2,0,Score
18216,5581,63,1670,0,3,1589,209,35,0,Score
18219,5610,9,1670,0,0,1589,209,35,0,Score
18225,6045,7,1670,0,2,1589,209,35,0,Score
18226,6075,14,1670,0,5,1589,209,35,0,Score
18229,7114,7,1670,0,0,1589,209,35,0,Score
18232,7716,10,1670,0,4,1589,209,35,0,Score
18233,7862,29,1670,0,5,1589,209,35,0,Score
18236,18083,7,1670,0,0,1589,209,35,0,Score
18237,57166,11,1670,0,1,1589,209,35,0,Score
18243,13086,21,2451,1782,5,140,8,3,0,Score
18246,5650,9,2454,392,3,81,12,0,0,Score
18250,5654,8,2473,879,2,73,11,0,0,Score
18260,5686,18,2479,10291,5,191,1,0,0,Score
18263,6047,14,2485,277,7,2012,216,458,17,Score
18266,7020,7,2485,655,6,2012,216,458,17,Score
18268,7232,11,2485,0,4,2012,216,458,17,Score
18277,17380,8,2485,0,0,2012,216,458,17,Score
18279,19260,8,2485,0,1,2012,216,458,17,Score
18280,20010,27,2485,925,1,2012,216,458,17,Score
18281,20557,12,2485,0,0,2012,216,458,17,Score
18283,21079,8,2485,0,3,2012,216,458,17,Score
18284,21404,12,2485,0,4,2012,216,458,17,Score
18288,23502,9,2485,246,4,2012,216,458,17,Score
18289,25482,8,2485,447,0,2012,216,458,17,Score
18294,28746,9,2485,0,12,2012,216,458,17,Score
18295,29160,8,2485,0,2,2012,216,458,17,Score
18296,29505,7,2485,0,2,2012,216,458,17,Score
18307,5700,8,2488,2286,1,327,49,14,1,Score
18321,107522,7,2488,136,4,327,49,14,1,Score
18339,5727,7,2513,1497,1,399,63,68,0,Score
18342,14206,9,2513,3460,4,399,63,68,0,Score
18343,15198,7,2513,1422,0,399,63,68,0,Score
18345,21075,8,2513,801,6,399,63,68,0,Score
18357,5733,7,2566,937,0,122,24,7,0,Score
18365,5756,12,2526,0,3,356,54,2,0,Score
18366,17881,8,2526,2205,5,356,54,2,0,Score
18368,38102,8,2526,6705,0,356,54,2,0,Score
18375,5960,24,2535,13883,3,233,31,1,0,Score
18379,5773,40,2539,0,2,521,18,1,0,Score
18382,5774,47,2540,23592,0,236,32,2,0,Score
18383,5783,7,2546,0,0,949,77,17,3,Score
18393,27891,12,2546,0,15,949,77,17,3,Score
18403,5786,7,2549,1027,1,111,6,0,0,Score
18412,5831,14,2293,449,0,213,8,4,0,Score
18413,59175,10,2293,1580,0,213,8,4,0,Score
18415,5836,7,2443,636,5,138,4,2,0,Score
18418,5854,10,2586,3560,3,151,4,1,0,Score
18419,5859,12,2587,2223,0,61,5,0,0,Score
18420,5867,7,2589,0,0,101,2,2,0,Score
18424,6548,7,2592,0,5,802,323,9,20,Score
18427,6681,7,2592,0,0,802,323,9,20,Score
18429,6819,7,2592,0,1,802,323,9,20,Score
18430,6937,12,2592,0,4,802,323,9,20,Score
18431,7255,7,2592,0,6,802,323,9,20,Score
18433,32608,8,2592,0,0,802,323,9,20,Score
18451,5880,7,2597,736,0,38,0,1,0,Score
18452,5885,8,2601,908,2,6,0,0,0,Score
18453,5887,8,2604,275,2,43,2,2,0,Score
18456,5903,11,2617,2442,0,156,18,0,1,Score
18459,13687,7,2617,556,0,156,18,0,1,Score
18464,5913,7,2616,1555,0,138,22,11,0,Score
18465,5922,7,1157,205,0,138,39,10,0,Score
18468,19264,8,2622,312,3,179,13,24,0,Score
18470,5935,10,2624,4279,0,168,10,4,0,Score
18472,5945,7,1720,1029,1,441,65,38,0,Score
18473,7853,23,1720,1004,2,441,65,38,0,Score
18475,12421,18,1720,1930,1,441,65,38,0,Score
18477,14797,12,1720,2819,1,441,65,38,0,Score
18478,5954,37,2629,957,3,186,16,0,0,Score
18486,6037,14,2669,0,5,6078,776,1146,351,Score
18495,6498,14,2669,3056,0,6078,776,1146,351,Score
18506,7134,25,2669,551,4,6078,776,1146,351,Score
18517,7816,15,2669,0,4,6078,776,1146,351,Score
18544,10945,7,2669,157,0,6078,776,1146,351,Score
18565,12979,10,2669,0,2,6078,776,1146,351,Score
18580,14825,7,2669,0,0,6078,776,1146,351,Score
18596,16149,7,2669,0,2,6078,776,1146,351,Score
18602,16713,-3,2669,0,4,6078,776,1146,351,Score
18613,17794,8,2669,0,1,6078,776,1146,351,Score
18622,18683,7,2669,0,2,6078,776,1146,351,Score
18670,24466,8,2669,0,6,6078,776,1146,351,Score
18740,48567,9,2669,0,1,6078,776,1146,351,Score
18743,49368,7,2669,0,0,6078,776,1146,351,Score
18745,49443,14,2669,881,4,6078,776,1146,351,Score
18788,6216,7,2645,0,4,3561,585,613,0,Score
18789,6307,9,2645,0,1,3561,585,613,0,Score
18790,6348,9,2645,0,4,3561,585,613,0,Score
18798,7950,29,2645,0,4,3561,585,613,0,Score
18799,7957,8,2645,0,4,3561,585,613,0,Score
18802,8305,8,2645,0,3,3561,585,613,0,Score
18803,8308,13,2645,0,6,3561,585,613,0,Score
18808,8558,8,2645,0,4,3561,585,613,0,Score
18809,8618,12,2645,0,1,3561,585,613,0,Score
18814,9196,7,2645,0,0,3561,585,613,0,Score
18815,9198,15,2645,1060,0,3561,585,613,0,Score
18829,13248,7,2645,0,2,3561,585,613,0,Score
18831,13451,8,2645,0,1,3561,585,613,0,Score
18832,13542,7,2645,0,0,3561,585,613,0,Score
18834,14077,9,2645,0,12,3561,585,613,0,Score
18840,19860,8,2645,211,0,3561,585,613,0,Score
18846,5997,10,2649,671,0,153,3,1,0,Score
18848,6013,8,2659,1111,0,75,11,5,0,Score
18853,8553,8,2660,0,4,485,113,54,2,Score
18873,6022,9,2665,3101,1,279,39,10,0,Score
18874,7218,7,2665,712,5,279,39,10,0,Score
18875,8145,10,2665,270,0,279,39,10,0,Score
18883,6033,8,2667,2462,2,141,7,1,0,Score
18919,70802,9,2676,0,2,691,91,114,0,Score
18945,6067,21,2690,8592,4,108,9,3,0,Score
18946,6074,10,2696,6392,5,151,34,0,0,Score
18952,6309,10,2719,3495,0,1273,146,439,0,Score
18961,17225,9,2719,1270,2,1273,146,439,0,Score
18962,17236,7,2719,0,0,1273,146,439,0,Score
18972,44404,9,2719,0,2,1273,146,439,0,Score
19004,6759,12,2725,29151,0,118,44,8,0,Score
19010,10598,7,2728,397,2,926,67,7,0,Score
19030,14770,7,2728,528,1,926,67,7,0,Score
19033,15127,7,2728,924,9,926,67,7,0,Score
19037,20729,11,2728,860,2,926,67,7,0,Score
19041,21592,10,2728,1197,4,926,67,7,0,Score
19054,6160,7,2704,0,1,368,57,6,0,Score
19056,8126,7,2704,1778,2,368,57,6,0,Score
19074,6189,7,2742,17403,1,66,15,1,0,Score
19076,6195,9,2746,2076,0,178,16,16,0,Score
19079,6211,7,2761,0,3,86,13,1,0,Score
19083,6225,18,2198,3899,3,196,8,3,0,Score
19085,6234,15,2772,3100,1,287,25,17,0,Score
19088,20421,8,2772,978,0,287,25,17,0,Score
19091,6236,10,2773,0,0,485,76,11,4,Score
19111,6944,9,2714,0,0,501,56,74,1,Score
19121,6927,8,2739,566,6,180,18,35,0,Score
19129,6539,9,2775,0,6,2430,155,156,2,Score
19139,7352,15,2775,0,1,2430,155,156,2,Score
19144,8049,7,2775,0,2,2430,155,156,2,Score
19147,8674,22,2775,0,8,2430,155,156,2,Score
19153,8969,7,2775,0,2,2430,155,156,2,Score
19159,10070,7,2775,0,0,2430,155,156,2,Score
19161,10291,14,2775,0,3,2430,155,156,2,Score
19165,10689,13,2775,0,5,2430,155,156,2,Score
19167,10952,8,2775,0,6,2430,155,156,2,Score
19168,11119,8,2775,0,0,2430,155,156,2,Score
19195,6301,17,1265,0,1,451,110,19,0,Score
19197,6902,21,1265,0,0,451,110,19,0,Score
19200,9481,7,1265,0,4,451,110,19,0,Score
19208,6306,23,1148,684,4,66,82,4,0,Score
19209,6308,17,230,1870,1,1233,106,170,2,Score
19211,9699,18,230,9910,7,1233,106,170,2,Score
19213,10371,21,230,0,4,1233,106,170,2,Score
19215,13797,14,230,2336,8,1233,106,170,2,Score
19217,17392,15,230,0,3,1233,106,170,2,Score
19221,31513,17,230,2171,5,1233,106,170,2,Score
19241,114152,26,230,2122,8,1233,106,170,2,Score
19248,6330,11,2817,6101,0,9604,1244,1437,8,Score
19253,6469,9,2817,3110,0,9604,1244,1437,8,Score
19255,6544,7,2817,2420,0,9604,1244,1437,8,Score
19257,6702,7,2817,1577,2,9604,1244,1437,8,Score
19268,8696,7,2817,985,0,9604,1244,1437,8,Score
19269,8807,14,2817,2982,3,9604,1244,1437,8,Score
19272,8928,14,2817,0,0,9604,1244,1437,8,Score
19280,10374,26,2817,0,1,9604,1244,1437,8,Score
19281,10416,13,2817,0,2,9604,1244,1437,8,Score
19283,10425,13,2817,795,2,9604,1244,1437,8,Score
19291,10552,7,2817,0,4,9604,1244,1437,8,Score
19296,11142,18,2817,1362,1,9604,1244,1437,8,Score
19302,11450,9,2817,607,1,9604,1244,1437,8,Score
19306,12441,7,2817,0,2,9604,1244,1437,8,Score
19307,12670,44,2817,6933,5,9604,1244,1437,8,Score
19315,13194,13,2817,515,0,9604,1244,1437,8,Score
19318,13711,10,2817,0,0,9604,1244,1437,8,Score
19319,13854,9,2817,0,2,9604,1244,1437,8,Score
19332,14439,24,2817,0,6,9604,1244,1437,8,Score
19334,14476,10,2817,0,1,9604,1244,1437,8,Score
19344,15975,8,2817,0,0,9604,1244,1437,8,Score
19355,17371,13,2817,8285,0,9604,1244,1437,8,Score
19357,17920,26,2817,1832,3,9604,1244,1437,8,Score
19359,18218,8,2817,0,3,9604,1244,1437,8,Score
19360,18221,7,2817,0,6,9604,1244,1437,8,Score
19364,18523,10,2817,0,4,9604,1244,1437,8,Score
19369,18912,7,2817,0,1,9604,1244,1437,8,Score
19398,20874,22,2817,0,2,9604,1244,1437,8,Score
19402,21343,9,2817,1804,2,9604,1244,1437,8,Score
19404,21457,36,2817,0,12,9604,1244,1437,8,Score
19423,27361,7,2817,2571,0,9604,1244,1437,8,Score
19427,31583,13,2817,0,6,9604,1244,1437,8,Score
19432,33846,9,2817,0,0,9604,1244,1437,8,Score
19433,34772,23,2817,0,9,9604,1244,1437,8,Score
19434,35185,14,2817,3365,7,9604,1244,1437,8,Score
19435,35209,13,2817,503,1,9604,1244,1437,8,Score
19445,41771,22,2817,7257,3,9604,1244,1437,8,Score
19481,57957,9,2817,0,3,9604,1244,1437,8,Score
19488,61404,9,2817,0,0,9604,1244,1437,8,Score
19495,64845,7,2817,0,0,9604,1244,1437,8,Score
19497,66272,7,2817,0,3,9604,1244,1437,8,Score
19501,67903,8,2817,491,2,9604,1244,1437,8,Score
19502,71720,9,2817,412,11,9604,1244,1437,8,Score
19513,86076,7,2817,0,2,9604,1244,1437,8,Score
19518,94910,10,2817,0,2,9604,1244,1437,8,Score
19527,8661,14,2824,14644,0,306,28,26,0,Score
19529,10316,7,2824,6058,4,306,28,26,0,Score
19544,6358,7,2832,1141,0,138,2,4,0,Score
19546,7116,8,2833,0,0,281,25,8,2,Score
19560,6380,12,2838,5558,4,214,11,9,0,Score
19572,6404,9,827,560,4,262,22,6,0,Score
19574,10800,7,827,841,7,262,22,6,0,Score
19578,6410,7,2848,742,2,160,20,25,0,Score
19584,7720,14,2849,8654,5,576,76,18,0,Score
19585,8511,16,2849,12102,4,576,76,18,0,Score
19590,14408,9,2849,3553,0,576,76,18,0,Score
19595,29038,11,2849,1968,6,576,76,18,0,Score
19606,7200,10,2860,1622,0,3359,467,134,7,Score
19609,7440,7,2860,7274,4,3359,467,134,7,Score
19612,7759,9,2860,0,2,3359,467,134,7,Score
19613,8014,13,2860,0,6,3359,467,134,7,Score
19614,8022,12,2860,0,1,3359,467,134,7,Score
19642,15817,10,2860,0,2,3359,467,134,7,Score
19646,16534,9,2860,0,4,3359,467,134,7,Score
19652,18374,11,2860,0,0,3359,467,134,7,Score
19670,33294,7,2860,0,3,3359,467,134,7,Score
19735,6455,11,2875,10075,4,86,8,1,0,Score
19751,6483,7,2880,207,3,136,6,0,0,Score
19752,6502,12,2902,846,0,814,86,98,0,Score
19754,6536,12,2902,0,6,814,86,98,0,Score
19760,8974,18,2902,3119,1,814,86,98,0,Score
19764,11404,7,2902,0,2,814,86,98,0,Score
19767,6513,7,2889,2075,6,153,97,0,0,Score
19775,6849,7,2904,0,0,161,25,7,0,Score
19776,6921,8,2904,0,0,161,25,7,0,Score
19780,6538,41,2912,2883,6,263,83,107,0,Score
19782,18545,8,2912,128,0,263,83,107,0,Score
19789,43009,12,2912,793,1,263,83,107,0,Score
19807,6588,7,2750,483,0,821,101,187,3,Score
19808,7004,9,2750,4077,1,821,101,187,3,Score
19810,8583,8,2750,2873,0,821,101,187,3,Score
19811,8586,7,2750,308,8,821,101,187,3,Score
19812,10003,10,2750,234,4,821,101,187,3,Score
19820,29905,9,2750,703,6,821,101,187,3,Score
19822,30825,8,2750,2586,4,821,101,187,3,Score
19823,31177,8,2750,8692,0,821,101,187,3,Score
19827,33013,12,2750,4688,0,821,101,187,3,Score
19851,22620,7,2921,1438,0,1177,153,804,48,Score
19853,22650,7,2921,0,0,1177,153,804,48,Score
19858,24109,9,2921,0,5,1177,153,804,48,Score
19874,43685,7,2921,293,3,1177,153,804,48,Score
19897,8662,10,2820,1227,9,307,14,12,0,Score
19899,19647,8,2820,101,0,307,14,12,0,Score
19911,34805,7,1434,408,6,299,55,18,0,Score
19917,6599,8,2798,936,1,1942,189,366,2,Score
19918,6809,9,2798,1286,2,1942,189,366,2,Score
19919,7207,24,2798,4214,1,1942,189,366,2,Score
19924,11602,32,2798,4554,0,1942,189,366,2,Score
19925,12687,11,2798,865,0,1942,189,366,2,Score
19926,13389,13,2798,1976,1,1942,189,366,2,Score
19927,13597,13,2798,749,0,1942,189,366,2,Score
19928,14474,23,2798,1879,0,1942,189,366,2,Score
19930,14560,7,2798,0,4,1942,189,366,2,Score
19932,24961,8,2798,1969,0,1942,189,366,2,Score
19933,26467,15,2798,409,5,1942,189,366,2,Score
19952,61546,14,2798,224,0,1942,189,366,2,Score
19953,61783,9,2798,489,0,1942,189,366,2,Score
19959,64147,13,2798,1057,2,1942,189,366,2,Score
19961,64991,10,2798,749,2,1942,189,366,2,Score
19977,91475,9,2798,501,5,1942,189,366,2,Score
19988,107817,12,2798,381,3,1942,189,366,2,Score
20005,6928,21,2898,0,0,1102,105,60,2,Score
20006,7005,7,2898,0,6,1102,105,60,2,Score
20015,12240,7,2898,0,2,1102,105,60,2,Score
20019,13767,11,2898,0,4,1102,105,60,2,Score
20032,11646,9,2952,1177,2,180,14,3,0,Score
20036,7110,17,2956,6113,1,364,61,27,0,Score
20046,8617,16,2956,766,1,364,61,27,0,Score
20050,6664,7,2961,1337,0,128,10,3,0,Score
20051,8117,18,2961,1664,0,128,10,3,0,Score
20055,6692,26,704,0,0,577,64,51,0,Score
20056,7876,7,704,1125,0,577,64,51,0,Score
20057,7929,7,704,5105,3,577,64,51,0,Score
20058,7934,8,704,0,3,577,64,51,0,Score
20072,20101,20,704,7137,2,577,64,51,0,Score
20074,6701,7,2970,0,1,13647,5441,2468,212,Score
20076,6732,13,2970,0,3,13647,5441,2468,212,Score
20077,6735,8,2970,0,3,13647,5441,2468,212,Score
20079,6918,20,2970,0,0,13647,5441,2468,212,Score
20080,6919,15,2970,0,5,13647,5441,2468,212,Score
20081,6925,14,2970,0,1,13647,5441,2468,212,Score
20082,6933,17,2970,0,12,13647,5441,2468,212,Score
20083,6947,13,2970,0,1,13647,5441,2468,212,Score
20084,6948,8,2970,0,1,13647,5441,2468,212,Score
20085,6977,10,2970,0,5,13647,5441,2468,212,Score
20086,6980,43,2970,0,1,13647,5441,2468,212,Score
20087,7008,11,2970,0,5,13647,5441,2468,212,Score
20089,7206,18,2970,0,2,13647,5441,2468,212,Score
20091,7317,13,2970,0,0,13647,5441,2468,212,Score
20093,7359,19,2970,0,5,13647,5441,2468,212,Score
20094,7459,10,2970,0,11,13647,5441,2468,212,Score
20095,7477,44,2970,0,20,13647,5441,2468,212,Score
20096,7669,7,2970,0,1,13647,5441,2468,212,Score
20097,7671,10,2970,0,5,13647,5441,2468,212,Score
20098,7731,11,2970,0,6,13647,5441,2468,212,Score
20100,7917,10,2970,0,5,13647,5441,2468,212,Score
20101,7927,9,2970,0,1,13647,5441,2468,212,Score
20104,9380,12,2970,0,3,13647,5441,2468,212,Score
20105,9576,10,2970,0,1,13647,5441,2468,212,Score
20106,9722,35,2970,0,14,13647,5441,2468,212,Score
20108,9915,23,2970,0,5,13647,5441,2468,212,Score
20109,9975,18,2970,0,3,13647,5441,2468,212,Score
20111,10256,17,2970,0,2,13647,5441,2468,212,Score
20112,10489,10,2970,0,2,13647,5441,2468,212,Score
20114,11217,22,2970,0,3,13647,5441,2468,212,Score
20115,11988,10,2970,0,4,13647,5441,2468,212,Score
20116,12511,16,2970,0,0,13647,5441,2468,212,Score
20117,12564,10,2970,0,2,13647,5441,2468,212,Score
20118,13647,17,2970,0,3,13647,5441,2468,212,Score
20119,13809,12,2970,0,3,13647,5441,2468,212,Score
20120,14814,12,2970,0,3,13647,5441,2468,212,Score
20123,16148,12,2970,0,0,13647,5441,2468,212,Score
20124,16342,16,2970,0,3,13647,5441,2468,212,Score
20125,16541,19,2970,0,2,13647,5441,2468,212,Score
20126,17388,30,2970,0,7,13647,5441,2468,212,Score
20127,17786,17,2970,0,5,13647,5441,2468,212,Score
20128,18666,7,2970,0,3,13647,5441,2468,212,Score
20129,19689,10,2970,0,5,13647,5441,2468,212,Score
20130,21136,11,2970,0,1,13647,5441,2468,212,Score
20131,22132,9,2970,0,0,13647,5441,2468,212,Score
20132,22139,8,2970,0,0,13647,5441,2468,212,Score
20133,22656,11,2970,0,3,13647,5441,2468,212,Score
20134,23130,61,2970,0,10,13647,5441,2468,212,Score
20136,25380,11,2970,0,1,13647,5441,2468,212,Score
20137,25607,9,2970,0,0,13647,5441,2468,212,Score
20138,25725,28,2970,0,9,13647,5441,2468,212,Score
20140,26205,41,2970,0,11,13647,5441,2468,212,Score
20141,26515,9,2970,0,0,13647,5441,2468,212,Score
20142,26726,10,2970,0,7,13647,5441,2468,212,Score
20144,28119,20,2970,0,6,13647,5441,2468,212,Score
20147,29024,8,2970,0,10,13647,5441,2468,212,Score
20149,29670,10,2970,0,17,13647,5441,2468,212,Score
20150,30205,50,2970,0,3,13647,5441,2468,212,Score
20151,30471,12,2970,0,3,13647,5441,2468,212,Score
20152,30698,10,2970,0,2,13647,5441,2468,212,Score
20153,32354,10,2970,0,2,13647,5441,2468,212,Score
20154,32787,15,2970,0,3,13647,5441,2468,212,Score
20155,33742,11,2970,0,4,13647,5441,2468,212,Score
20156,34271,15,2970,0,1,13647,5441,2468,212,Score
20157,34533,7,2970,0,0,13647,5441,2468,212,Score
20158,40419,32,2970,0,5,13647,5441,2468,212,Score
20159,44948,14,2970,0,4,13647,5441,2468,212,Score
20160,46093,8,2970,0,4,13647,5441,2468,212,Score
20161,50299,17,2970,0,7,13647,5441,2468,212,Score
20163,72015,16,2970,0,3,13647,5441,2468,212,Score
20164,73120,8,2970,0,1,13647,5441,2468,212,Score
20166,82694,17,2970,0,0,13647,5441,2468,212,Score
20167,103502,11,2970,0,4,13647,5441,2468,212,Score
20169,6708,7,2975,0,5,531,27,10,1,Score
20170,7529,8,2975,0,2,531,27,10,1,Score
20174,15005,11,2975,0,0,531,27,10,1,Score
20177,7208,7,1205,1159,6,212,34,11,0,Score
20180,16057,14,1205,7962,3,212,34,11,0,Score
20181,33842,7,1205,1606,1,212,34,11,0,Score
20191,7847,7,3489,0,8,737,122,51,2,Score
20214,6731,7,2984,1652,0,97,7,4,0,Score
20216,13605,7,2984,608,0,97,7,4,0,Score
20220,6746,10,2425,409,5,1230,238,51,3,Score
